Monday,11/9/2015,7:00 PM,8:15 PM,LangleyTwin1,Game,League,LangleyGirls Atom C2,RichmondGirls Atom C3,AL9411
Tuesday,11/10/2015,7:45 PM,9:00 PM,PortMoody2,Game,League,TriCitiesFemale Bantam C1,RichmondGirls Bantam C1,BL9300
Tuesday,11/10/2015,8:15 PM,9:30 PM,HarryJerome,Game,League,NorthShoreFemale Midget C1,RichmondGirls Midget C1,ML9300
Wednesday,11/11/2015,6:00 PM,7:15 PM,PlanetIceCoquitlam4,Game,League,TriCitiesFemale Atom C2,RichmondGirls Atom C3,AL9400
Wednesday,11/11/2015,6:30 PM,7:45 PM,Coliseum,Game,League,RichmondGirls Bantam A1,VancouverGirls Bantam A1,BL9010
Wednesday,11/11/2015,6:45 PM,8:00 PM,Tilbury,Game,League,SouthDeltaFemale Peewee C1,RichmondGirls Peewee C1,PL9326
Thursday,11/12/2015,6:15 PM,7:30 PM,HarryJerome,Game,League,NorthShoreFemale Atom C1,RichmondGirls Atom C1,AL9001
Thursday,11/12/2015,6:15 PM,7:30 PM,NorthShoreWinterClub,Game,League,NorthShoreWinterClubFemale Peewee C1,RichmondGirls Peewee C1,PL9302
Thursday,11/12/2015,6:30 PM,8:00 PM,Garage,Game,League,RichmondGirls Midget C1,TriCitiesFemale Midget C1,ML9302
Friday,11/13/2015,6:15 PM,7:30 PM,Igloo,Game,League,RichmondGirls Midget C1,AbbotsfordFemale Midget C1,ML9323
Friday,11/13/2015,6:45 PM,8:00 PM,PocoBlue,Game,League,TriCitiesFemale Peewee A1,RichmondGirls Peewee A1,PL9009
Friday,11/13/2015,7:45 PM,9:15 PM,Igloo,Game,League,RichmondGirls Bantam C1,MeadowRidgeFemale Bantam C1,BL9302
Friday,11/13/2015,8:30 PM,10:00 PM,Silver,Game,League,RichmondGirls Midget A1,NorthShoreFemale Midget A1,ML9003
Saturday,11/14/2015,11:00 AM,12:00 PM,NorthShoreWinterClub,Game,League,NorthShoreWinterClubFemale Novice C1,RichmondGirls Novice C2,NL9500
Saturday,11/14/2015,11:00 AM,12:15 PM,IceSportsNorthShoreRed,Game,League,NorthShoreFemale Peewee A1,RichmondGirls Peewee A1,PL9002
Saturday,11/14/2015,1:15 PM,2:30 PM,Pond,Game,League,RichmondGirls Peewee C2,TriCitiesFemale Peewee C2,PL9701
Saturday,11/14/2015,2:15 PM,3:30 PM,AbbotsfordCentreIceBlue,Game,League,AbbotsfordFemale Bantam A1,RichmondGirls Bantam A1,BL9002
Saturday,11/14/2015,4:45 PM,6:00 PM,TroutLake,Game,League,VancouverGirls Atom C1,RichmondGirls Atom C2,AL9203
Sunday,11/15/2015,8:00 AM,9:15 AM,Coliseum,Game,League,RichmondGirls Peewee C1,MeadowRidgeFemale Peewee C1,PL9304
Sunday,11/15/2015,9:15 AM,10:15 AM,Igloo,Game,League,RichmondGirls Novice C2,VancouverGirls Novice C3,NL9523
Sunday,11/15/2015,9:45 AM,11:00 AM,BellinghamSportsplex,Game,League,WesternWashingtonFemale Midget C1,RichmondGirls Midget C2,ML9703
Sunday,11/15/2015,1:30 PM,3:00 PM,Coliseum,Game,League,RichmondGirls Peewee A1,LangleyGirls Peewee A1,PL9004
Sunday,11/15/2015,3:15 PM,4:45 PM,Coliseum,Game,League,RichmondGirls Bantam A1,SurreyFemale Bantam A1,BL9004
Sunday,11/15/2015,4:00 PM,5:30 PM,Forum,Game,League,RichmondGirls Midget A1,WesternWashingtonFemale Midget A1,ML9039
Sunday,11/15/2015,4:45 PM,6:00 PM,AbbotsfordCentreIceBlue,Game,League,AbbotsfordFemale Peewee C1,RichmondGirls Peewee C2,PL9704
Sunday,11/15/2015,5:45 PM,7:00 PM,Forum,Game,League,RichmondGirls Novice C1,NorthShoreWinterClubFemale Novice C1,NL9518
Tuesday,11/17/2015,8:45 PM,10:15 PM,AbbotsfordCentreArena,Game,League,AbbotsfordFemale Midget C1,RichmondGirls Midget C1,ML9307
Wednesday,11/18/2015,6:30 PM,7:45 PM,Coliseum,Game,League,RichmondGirls Midget A1,NorthShoreFemale Midget A1,ML9033
Thursday,11/19/2015,6:15 PM,7:30 PM,PlanetIceMapleRidge2,Game,League,MeadowRidgeFemale Peewee C2,RichmondGirls Peewee C2,PL9705
Thursday,11/19/2015,7:45 PM,9:00 PM,HarryJerome,Game,League,NorthShoreFemale Peewee C1,RichmondGirls Peewee C1,PL9309
Thursday,11/19/2015,8:00 PM,9:15 PM,Tilbury,Game,League,SouthDeltaFemale Bantam C1,RichmondGirls Bantam C1,BL9307
Friday,11/20/2015,6:15 PM,7:30 PM,Igloo,Game,League,RichmondGirls Atom C1,TriCitiesFemale Atom C1,AL9003
Friday,11/20/2015,7:45 PM,9:15 PM,Igloo,Game,League,RichmondGirls Bantam C1,AbbotsfordFemale Bantam C1,BL9308
Friday,11/20/2015,8:30 PM,10:00 PM,Silver,Game,League,RichmondGirls Peewee A1,LangleyGirls Peewee A1,PL9034
Saturday,11/21/2015,8:45 AM,10:00 AM,AbbotsfordARC,Game,League,AbbotsfordFemale Atom C2,RichmondGirls Atom C3,AL9404
Saturday,11/21/2015,9:30 AM,10:45 AM,Coliseum,Game,League,RichmondGirls Atom C2,AbbotsfordFemale Atom C1,AL9206
Saturday,11/21/2015,1:15 PM,2:30 PM,Pond,Game,League,RichmondGirls Peewee C2,NorthShoreFemale Peewee C2,PL9706
Sunday,11/22/2015,11:30 AM,12:45 PM,IceSportsNorthShoreBlue,Game,League,NorthShoreFemale Midget C2,RichmondGirls Midget C2,ML9710
Sunday,11/22/2015,5:45 PM,7:00 PM,Forum,Game,League,RichmondGirls Novice C1,VancouverGirls Novice C3,NL9502
Tuesday,11/24/2015,7:45 PM,9:00 PM,PortMoody2,Game,League,TriCitiesFemale Peewee A1,RichmondGirls Peewee A1,PL9039
Wednesday,11/25/2015,6:30 PM,7:45 PM,Coliseum,Game,League,RichmondGirls Bantam A1,NorthShoreFemale Bantam A1,BL9013
Wednesday,11/25/2015,6:45 PM,8:00 PM,Tilbury,Game,League,SouthDeltaFemale Atom C1,RichmondGirls Atom C2,AL9210
Wednesday,11/25/2015,8:15 PM,9:30 PM,AbbotsfordMRC,Game,League,AbbotsfordFemale Midget A1,RichmondGirls Midget A1,ML9001
Thursday,11/26/2015,6:15 PM,7:30 PM,HarryJerome,Game,League,NorthShoreFemale Peewee C2,RichmondGirls Peewee C2,PL9717
Thursday,11/26/2015,7:30 PM,8:45 PM,SurreyLeisure1,Game,League,SurreyFemale Midget A1,RichmondGirls Midget A1,ML9038
Friday,11/27/2015,6:15 PM,7:30 PM,Igloo,Game,League,RichmondGirls Atom C1,SurreyFemale Atom C1,AL9004
Friday,11/27/2015,7:45 PM,9:15 PM,Igloo,Game,League,RichmondGirls Midget A1,AbbotsfordFemale Midget A1,ML9018
Friday,11/27/2015,8:30 PM,10:00 PM,Silver,Game,League,RichmondGirls Midget C2,AbbotsfordFemale Midget C2,ML9711
Saturday,11/28/2015,9:30 AM,10:45 AM,Coliseum,Game,League,RichmondGirls Peewee A1,VancouverGirls Peewee A1,PL9040
Saturday,11/28/2015,1:15 PM,2:30 PM,Pond,Game,League,RichmondGirls Peewee C2,AbbotsfordFemale Peewee C1,PL9711
Sunday,11/29/2015,8:00 AM,9:15 AM,Coliseum,Game,League,RichmondGirls Peewee C1,TriCitiesFemale Peewee C1,PL9313
Sunday,11/29/2015,9:15 AM,10:15 AM,Igloo,Game,League,RichmondGirls Novice C2,NorthShoreFemale Novice C1,NL9507
Sunday,11/29/2015,1:00 PM,2:15 PM,IceSportsNorthShoreBlue,Game,League,NorthShoreFemale Bantam C1,RichmondGirls Bantam C1,BL9314
Sunday,11/29/2015,1:30 PM,3:00 PM,Coliseum,Game,League,RichmondGirls Peewee A1,SurreyFemale Peewee A1,PL9013
Sunday,11/29/2015,3:15 PM,4:45 PM,Coliseum,Game,League,RichmondGirls Bantam A1,SurreyFemale Bantam A1,BL9034
Sunday,11/29/2015,4:00 PM,5:30 PM,Forum,Game,League,RichmondGirls Midget C2,TriCitiesFemale Midget C2,ML9714
Sunday,11/29/2015,4:30 PM,5:45 PM,PlanetIceCoquitlam3,Game,League,TriCitiesFemale Peewee C2,RichmondGirls Peewee C2,PL9713
Sunday,11/29/2015,5:45 PM,7:00 PM,Forum,Game,League,RichmondGirls Atom C3,NorthShoreFemale Atom C3,AL9408
Monday,11/30/2015,6:45 PM,8:15 PM,PlanetIceMapleRidge1,Game,League,MeadowRidgeFemale Peewee C1,RichmondGirls Peewee C1,PL9315
Tuesday,12/1/2015,7:15 PM,8:30 PM,LangleySportsplex1,Game,League,LangleyGirls Peewee A1,RichmondGirls Peewee A1,PL9015
Wednesday,12/2/2015,6:00 PM,7:15 PM,PlanetIceCoquitlam4,Game,League,TriCitiesFemale Atom C1,RichmondGirls Atom C1,AL9009
Wednesday,12/2/2015,6:30 PM,7:45 PM,Coliseum,Game,League,RichmondGirls Midget C2,TriCitiesFemale Midget C3,ML9705
Thursday,12/3/2015,6:30 PM,8:00 PM,Garage,Game,League,RichmondGirls Midget C1,NorthShoreFemale Midget C1,ML9317
Thursday,12/3/2015,7:30 PM,8:45 PM,SurreyLeisure1,Game,League,SurreyFemale Bantam A1,RichmondGirls Bantam A1,BL9015
Friday,12/4/2015,6:15 PM,7:30 PM,Igloo,Game,League,RichmondGirls Atom C1,NorthShoreFemale Atom C1,AL9007
Friday,12/4/2015,7:45 PM,9:15 PM,Igloo,Game,League,RichmondGirls Bantam C1,TriCitiesFemale Bantam C1,BL9317
Friday,12/4/2015,8:15 PM,9:30 PM,PocoGreen,Game,League,TriCitiesFemale Midget C3,RichmondGirls Midget C2,ML9716
Friday,12/4/2015,8:30 PM,10:00 PM,Silver,Game,League,RichmondGirls Midget C1,MeadowRidgeFemale Midget C1,ML9308
Saturday,12/5/2015,9:15 AM,10:15 AM,BurnabyWinterClub,Game,League,VancouverGirls Novice C1,RichmondGirls Novice C1,NL9512
Saturday,12/5/2015,9:30 AM,10:45 AM,Coliseum,Game,League,RichmondGirls Atom C3,TriCitiesFemale Atom C2,AL9415
Saturday,12/5/2015,1:15 PM,2:30 PM,Pond,Game,League,RichmondGirls Peewee C2,MeadowRidgeFemale Peewee C2,PL9716
Saturday,12/5/2015,7:45 PM,9:00 PM,PittMeadowsRed,Game,League,MeadowRidgeFemale Bantam C1,RichmondGirls Bantam C1,BL9319
Saturday,12/5/2015,8:45 PM,10:00 PM,CoquitlamMain,Game,League,TriCitiesFemale Midget C1,RichmondGirls Midget C1,ML9319
Sunday,12/6/2015,8:00 AM,9:15 AM,Coliseum,Game,League,RichmondGirls Peewee C1,NorthShoreWinterClubFemale Peewee C1,PL9319
Sunday,12/6/2015,9:15 AM,10:15 AM,Igloo,Game,League,RichmondGirls Novice C1,RichmondGirls Novice C2,NL9510
Sunday,12/6/2015,1:30 PM,3:00 PM,Coliseum,Game,League,RichmondGirls Peewee A1,NorthShoreFemale Peewee A1,PL9019
Sunday,12/6/2015,3:15 PM,4:45 PM,Coliseum,Game,League,RichmondGirls Bantam A1,AbbotsfordFemale Bantam A1,BL9019
Sunday,12/6/2015,4:00 PM,5:30 PM,Forum,Game,League,RichmondGirls Midget C2,WesternWashingtonFemale Midget C1,ML9720
Sunday,12/6/2015,4:15 PM,5:15 PM,Kensington,Game,League,BurnabyFemale Atom C1,RichmondGirls Atom C2,AL9219
Wednesday,12/9/2015,6:30 PM,7:45 PM,Coliseum,Game,League,RichmondGirls Peewee C2,NorthShoreFemale Peewee C2,PL9726
Thursday,12/10/2015,6:30 PM,7:45 PM,AbbotsfordMSA,Game,League,AbbotsfordFemale Midget C2,RichmondGirls Midget C2,ML9721
Thursday,12/10/2015,6:30 PM,8:00 PM,Garage,Game,League,RichmondGirls Peewee A1,VancouverGirls Peewee A1,PL9010
Thursday,12/10/2015,7:45 PM,9:00 PM,PlanetIceMapleRidge2,Game,League,MeadowRidgeFemale Midget C1,RichmondGirls Midget C1,ML9324
Friday,12/11/2015,6:15 PM,7:30 PM,Igloo,Game,League,RichmondGirls Peewee C1,SouthDeltaFemale Peewee C1,PL9310
Friday,12/11/2015,7:45 PM,9:15 PM,Igloo,Game,League,RichmondGirls Bantam C1,SouthDeltaFemale Bantam C1,BL9323
Friday,12/11/2015,8:30 PM,10:00 PM,Silver,Game,League,RichmondGirls Midget A1,SurreyFemale Midget A1,ML9024
Saturday,12/12/2015,9:15 AM,10:15 AM,BurnabyWinterClub,Game,League,VancouverGirls Novice C2,RichmondGirls Novice C2,NL9516
Saturday,12/12/2015,9:30 AM,10:45 AM,Coliseum,Game,League,RichmondGirls Atom C2,SurreyFemale Atom C2,AL9221
Saturday,12/12/2015,10:00 AM,11:15 AM,Killarney,Game,League,VancouverGirls Bantam A1,RichmondGirls Bantam A1,BL9026
Saturday,12/12/2015,1:15 PM,2:30 PM,Pond,Game,League,RichmondGirls Peewee C2,TriCitiesFemale Peewee C2,PL9721
Saturday,12/12/2015,5:45 PM,7:00 PM,AbbotsfordMRC,Game,League,AbbotsfordFemale Bantam C1,RichmondGirls Bantam C1,BL9324
Sunday,12/13/2015,8:00 AM,9:15 AM,Coliseum,Game,League,RichmondGirls Peewee C1,NorthShoreFemale Peewee C1,PL9325
Sunday,12/13/2015,8:45 AM,10:00 AM,IceSportsNorthShoreBlue,Game,League,NorthShoreFemale Novice C2,RichmondGirls Novice C1,NL9506
Sunday,12/13/2015,1:30 PM,3:00 PM,Coliseum,Game,League,RichmondGirls Peewee A1,TriCitiesFemale Peewee A1,PL9025
Sunday,12/13/2015,3:15 PM,4:45 PM,Coliseum,Game,League,RichmondGirls Bantam A1,TriCitiesFemale Bantam A1,BL9025
Sunday,12/13/2015,4:00 PM,5:30 PM,Forum,Game,League,RichmondGirls Midget C2,NorthShoreFemale Midget C2,ML9726
Sunday,12/13/2015,4:45 PM,6:00 PM,AbbotsfordCentreIceBlue,Game,League,AbbotsfordFemale Peewee C1,RichmondGirls Peewee C2,PL9724
Sunday,12/13/2015,5:45 PM,7:00 PM,Forum,Game,League,RichmondGirls Atom C3,MeadowRidgeFemale Atom C2,AL9414
Tuesday,12/15/2015,6:45 PM,8:00 PM,PlanetIceCoquitlam1,Game,League,TriCitiesFemale Peewee C1,RichmondGirls Peewee C1,PL9328
Tuesday,12/15/2015,9:15 PM,10:30 PM,Killarney,Game,League,VancouverGirls Midget A1,RichmondGirls Midget A1,ML9027
Wednesday,12/16/2015,6:30 PM,7:45 PM,Coliseum,Game,League,RichmondGirls Midget A1,VancouverGirls Midget A1,ML9012
Thursday,12/17/2015,6:00 PM,7:15 PM,SurreyLeisure1,Game,League,SurreyFemale Peewee A1,RichmondGirls Peewee A1,PL9028
Thursday,12/17/2015,6:15 PM,7:30 PM,PlanetIceMapleRidge2,Game,League,MeadowRidgeFemale Peewee C2,RichmondGirls Peewee C2,PL9725
Thursday,12/17/2015,6:30 PM,8:00 PM,Garage,Game,League,RichmondGirls Midget C1,SurreyFemale Midget C1,ML9329
Friday,12/18/2015,6:15 PM,7:30 PM,Igloo,Game,League,RichmondGirls Novice C2,BurnabyFemale Novice C1,NL9515
Friday,12/18/2015,7:30 PM,8:45 PM,IceSportsNorthShoreBlue,Game,League,NorthShoreFemale Bantam A1,RichmondGirls Bantam A1,BL9028
Friday,12/18/2015,7:45 PM,9:15 PM,Igloo,Game,League,RichmondGirls Bantam C1,NorthShoreFemale Bantam C1,BL9329
Friday,12/18/2015,8:30 PM,9:45 PM,CoquitlamRec,Game,League,TriCitiesFemale Midget C2,RichmondGirls Midget C2,ML9729
Saturday,12/19/2015,4:00 PM,5:30 PM,SurreyLeisure3,Game,League,SurreyFemale Midget C1,RichmondGirls Midget C1,ML9314
Saturday,12/19/2015,5:45 PM,7:00 PM,CoquitlamRec,Game,League,TriCitiesFemale Bantam A1,RichmondGirls Bantam A1,BL9009
Sunday,12/20/2015,8:45 AM,10:00 AM,IceSportsNorthShoreBlue,Game,League,NorthShoreFemale Novice C1,RichmondGirls Novice C1,NL9522
Sunday,12/20/2015,9:45 AM,11:00 AM,PittMeadowsBlue,Game,League,MeadowRidgeFemale Atom C1,RichmondGirls Atom C2,AL9228
Sunday,12/20/2015,11:30 AM,12:45 PM,IceSportsNorthShoreBlue,Game,League,NorthShoreFemale Midget A1,RichmondGirls Midget A1,ML9020
Sunday,12/20/2015,4:00 PM,5:15 PM,Hillcrest,Game,League,VancouverGirls Peewee A1,RichmondGirls Peewee A1,PL9026
Sunday,12/20/2015,4:15 PM,5:30 PM,SurreyLeisure2,Game,League,SurreyFemale Atom C1,RichmondGirls Atom C1,AL9010
Wednesday,1/6/2016,8:15 PM,9:30 PM,AbbotsfordMRC,Game,League,AbbotsfordFemale Midget A1,RichmondGirls Midget A1,ML9031
Saturday,1/9/2016,11:00 AM,12:15 PM,IceSportsNorthShoreRed,Game,League,NorthShoreFemale Peewee A1,RichmondGirls Peewee A1,PL9032
Saturday,1/9/2016,2:15 PM,3:30 PM,AbbotsfordCentreIceBlue,Game,League,AbbotsfordFemale Bantam A1,RichmondGirls Bantam A1,BL9032
Saturday,1/16/2016,7:15 PM,8:30 PM,CoquitlamMain,Game,League,TriCitiesFemale Bantam A1,RichmondGirls Bantam A1,BL9039
Sunday,1/17/2016,3:15 PM,4:45 PM,Coliseum,Game,League,RichmondGirls Bantam A1,VancouverGirls Bantam A1,BL9040
Friday,1/22/2016,8:30 PM,10:00 PM,Silver,Game,League,RichmondGirls Midget A1,VancouverGirls Midget A1,ML9042
Sunday,1/24/2016,1:30 PM,3:00 PM,Coliseum,Game,League,RichmondGirls Peewee A1,SurreyFemale Peewee A1,PL9043
Sunday,1/24/2016,3:15 PM,4:45 PM,Coliseum,Game,League,RichmondGirls Bantam A1,NorthShoreFemale Bantam A1,BL9043
Tuesday,1/26/2016,7:15 PM,8:30 PM,LangleySportsplex1,Game,League,LangleyGirls Peewee A1,RichmondGirls Peewee A1,PL9045
Thursday,1/28/2016,7:30 PM,8:45 PM,SurreyLeisure1,Game,League,SurreyFemale Bantam A1,RichmondGirls Bantam A1,BL9045
Friday,1/29/2016,8:30 PM,10:00 PM,Silver,Game,League,RichmondGirls Midget A1,AbbotsfordFemale Midget A1,ML9048
Sunday,1/31/2016,1:30 PM,3:00 PM,Coliseum,Game,League,RichmondGirls Peewee A1,NorthShoreFemale Peewee A1,PL9049
Sunday,1/31/2016,3:15 PM,4:45 PM,Coliseum,Game,League,RichmondGirls Bantam A1,AbbotsfordFemale Bantam A1,BL9049
Sunday,1/31/2016,5:15 PM,6:45 PM,WestVan,Game,League,NorthShoreFemale Midget A1,RichmondGirls Midget A1,ML9050
Monday,1/1/0001,12:00 AM,12:00 AM,Unknown,Game,League,SurreyFemale Midget A1,RichmondGirls Midget A1,ML9008
Monday,1/1/0001,12:00 AM,12:00 AM,Unknown,Game,League,RichmondGirls Midget A1,WesternWashingtonFemale Midget A1,ML9009
Monday,1/1/0001,12:00 AM,12:00 AM,Unknown,Game,League,WesternWashingtonFemale Midget A1,RichmondGirls Midget A1,ML9025
